2019-09-16 11:33:18,417 [Bnd-Processor,pool-4-thread-9] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-servlet-api/8.0.9/tomcat-servlet-api-8.0.9.jar.sha1
2019-09-16 11:33:18,454 [Bnd-Processor,pool-4-thread-19] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/apache/geronimo/genesis/genesis/2.0/genesis-2.0.pom
2019-09-16 11:33:18,514 [Bnd-Processor,pool-4-thread-19] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/apache/geronimo/genesis/genesis/2.0/genesis-2.0.pom.sha1
2019-09-16 11:33:18,602 [Bnd-Processor,pool-4-thread-13] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/apache/geronimo/specs/geronimo-osgi-locator/1.0/geronimo-osgi-locator-1.0.jar
2019-09-16 11:33:18,620 [Bnd-Processor,pool-4-thread-23] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/slf4j/slf4j-api/1.7.10/slf4j-api-1.7.10.jar.sha1
2019-09-16 11:33:18,875 [Bnd-Processor,pool-4-thread-13] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/apache/geronimo/specs/geronimo-osgi-locator/1.0/geronimo-osgi-locator-1.0.jar.sha1
2019-09-16 11:33:19,127 [Bnd-Processor,pool-4-thread-13] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/osgi/enroute/impl-index/7.0.0/impl-index-7.0.0.pom
2019-09-16 11:33:19,322 [Bnd-Processor,pool-4-thread-13] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/osgi/enroute/impl-index/7.0.0/impl-index-7.0.0.pom.sha1
2019-09-16 11:33:19,518 [Bnd-Processor,pool-4-thread-18] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/apache/felix/org.apache.felix.configadmin/1.9.8/org.apache.felix.configadmin-1.9.8.pom
2019-09-16 11:33:19,518 [Bnd-Processor,pool-4-thread-4] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/eclipse/platform/org.eclipse.osgi/3.13.100/org.eclipse.osgi-3.13.100.pom
2019-09-16 11:33:19,604 [Bnd-Processor,pool-4-thread-60] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/apache/servicemix/specs/org.apache.servicemix.specs.stax-api-1.2/2.9.0/org.apache.servicemix.specs.stax-api-1.2-2.9.0.pom
2019-09-16 11:33:19,606 [Bnd-Processor,pool-4-thread-56] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/apache/aries/tx-control/tx-control-provider-jdbc-xa/1.0.0/tx-control-provider-jdbc-xa-1.0.0.pom
2019-09-16 11:33:19,602 [Bnd-Processor,pool-4-thread-62] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/apache/servicemix/specs/org.apache.servicemix.specs.jaxws-api-2.2/2.9.0/org.apache.servicemix.specs.jaxws-api-2.2-2.9.0.pom
2019-09-16 11:33:19,584 [Bnd-Processor,pool-4-thread-36] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/eclipse/platform/org.eclipse.equinox.event/1.4.300/org.eclipse.equinox.event-1.4.300.pom
2019-09-16 11:33:19,601 [Bnd-Processor,pool-4-thread-57] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/apache/aries/tx-control/tx-control-service-xa/1.0.0/tx-control-service-xa-1.0.0.pom
2019-09-16 11:33:19,602 [Bnd-Processor,pool-4-thread-63] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/osgi/org.osgi.util.function/1.1.0/org.osgi.util.function-1.1.0.pom
2019-09-16 11:33:19,604 [Bnd-Processor,pool-4-thread-61] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/apache/servicemix/specs/org.apache.servicemix.specs.saaj-api-1.3/2.9.0/org.apache.servicemix.specs.saaj-api-1.3-2.9.0.pom
2019-09-16 11:33:19,583 [Bnd-Processor,pool-4-thread-37] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/eclipse/platform/org.eclipse.equinox.metatype/1.4.500/org.eclipse.equinox.metatype-1.4.500.pom
2019-09-16 11:33:19,583 [Bnd-Processor,pool-4-thread-42] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/apache/felix/org.apache.felix.scr/2.1.10/org.apache.felix.scr-2.1.10.pom
2019-09-16 11:33:19,582 [Bnd-Processor,pool-4-thread-39] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/osgi/org.osgi.service.metatype/1.4.0/org.osgi.service.metatype-1.4.0.pom
2019-09-16 11:33:19,582 [Bnd-Processor,pool-4-thread-40] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/apache/felix/org.apache.felix.http.jetty/4.0.6/org.apache.felix.http.jetty-4.0.6.pom
2019-09-16 11:33:19,582 [Bnd-Processor,pool-4-thread-35] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/apache/servicemix/specs/org.apache.servicemix.specs.activation-api-1.1/2.9.0/org.apache.servicemix.specs.activation-api-1.1-2.9.0.pom
2019-09-16 11:33:19,582 [Bnd-Processor,pool-4-thread-38] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/osgi/org.osgi.service.log/1.4.0/org.osgi.service.log-1.4.0.pom
2019-09-16 11:33:19,582 [Bnd-Processor,pool-4-thread-33] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/apache/servicemix/specs/org.apache.servicemix.specs.jaxb-api-2.2/2.9.0/org.apache.servicemix.specs.jaxb-api-2.2-2.9.0.pom
2019-09-16 11:33:19,581 [Bnd-Processor,pool-4-thread-31] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/apache/aries/jax/rs/org.apache.aries.jax.rs.whiteboard/1.0.1/org.apache.aries.jax.rs.whiteboard-1.0.1.pom
2019-09-16 11:33:19,575 [Bnd-Processor,pool-4-thread-34] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/osgi/org.osgi.service.event/1.4.0/org.osgi.service.event-1.4.0.pom
2019-09-16 11:33:19,575 [Bnd-Processor,pool-4-thread-41] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/eclipse/platform/org.eclipse.equinox.log.stream/1.0.100/org.eclipse.equinox.log.stream-1.0.100.pom
2019-09-16 11:33:19,613 [Bnd-Processor,pool-4-thread-64] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/osgi/org.osgi.util.promise/1.1.0/org.osgi.util.promise-1.1.0.pom
2019-09-16 11:33:19,612 [Bnd-Processor,pool-4-thread-59] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/osgi/org.osgi.util.pushstream/1.0.0/org.osgi.util.pushstream-1.0.0.pom
2019-09-16 11:33:19,606 [Bnd-Processor,pool-4-thread-58] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/osgi/org.osgi.util.converter/1.0.0/org.osgi.util.converter-1.0.0.pom
2019-09-16 11:33:19,606 [Bnd-Processor,pool-4-thread-17] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/osgi/org.osgi.service.jdbc/1.0.0/org.osgi.service.jdbc-1.0.0.pom
